asset_id,asset_name,asset_type,owner_name,owner_ticker,owner_match_confidence,development_phase,indications,score,score_drivers,source_name,source_id,source_url,published_at,patent_expiry,exclusivity_expiry,metadata
2e5184abd022384fa216,VENLAFAXINE BESYLATE,approved_small_molecule,ALMATICA PHARMA LLC,,0.0,approved,[],64.1,"[""FDA-listed marketed product"", ""innovator/reference application"", ""1.8 years of listed protection"", ""single listed applicant for ingredient""]",FDA Orange Book,215429,https://www.fda.gov/drugs/drug-approvals-and-databases/orange-book-data-files,,2028-05-16,,"{""applicant_count_for_ingredient"": 1, ""application_types"": [""N""], ""is_reference_drug"": true, ""patent_count"": 1, ""routes"": [""TABLET, EXTENDED RELEASE;ORAL""], ""trade_names"": [""VENLAFAXINE BESYLATE""]}"
c86492679f51d6de8ae9,VENLAFAXINE HYDROCHLORIDE,approved_small_molecule,ABON PHARMACEUTICALS LLC,,0.0,approved,[],26.75,"[""FDA-listed marketed product"", ""generic application"", ""no unexpired listed patent/exclusivity found"", ""high listed competition (28 applicants)""]",FDA Orange Book,217841,https://www.fda.gov/drugs/drug-approvals-and-databases/orange-book-data-files,,,,"{""applicant_count_for_ingredient"": 28, ""application_types"": [""A""], ""is_reference_drug"": false, ""patent_count"": 0, ""routes"": [""TABLET, EXTENDED RELEASE;ORAL""], ""trade_names"": [""VENLAFAXINE HYDROCHLORIDE""]}"
b18b6b10c24f5f7f9161,VENLAFAXINE HYDROCHLORIDE,approved_small_molecule,AJANTA PHARMA LTD,,0.0,approved,[],28.02,"[""FDA-listed marketed product"", ""generic application"", ""no unexpired listed patent/exclusivity found"", ""high listed competition (28 applicants)""]",FDA Orange Book,214691,https://www.fda.gov/drugs/drug-approvals-and-databases/orange-book-data-files,,,,"{""applicant_count_for_ingredient"": 28, ""application_types"": [""A""], ""is_reference_drug"": false, ""patent_count"": 0, ""routes"": [""TABLET, EXTENDED RELEASE;ORAL""], ""trade_names"": [""VENLAFAXINE HYDROCHLORIDE""]}"
2b5f03efe6cd945fb17a,VENLAFAXINE HYDROCHLORIDE,approved_small_molecule,ALEMBIC PHARMACEUTICALS LTD,,0.0,approved,[],29.49,"[""FDA-listed marketed product"", ""generic application"", ""no unexpired listed patent/exclusivity found"", ""high listed competition (28 applicants)""]",FDA Orange Book,"078932,217767",https://www.fda.gov/drugs/drug-approvals-and-databases/orange-book-data-files,,,,"{""applicant_count_for_ingredient"": 28, ""application_types"": [""A""], ""is_reference_drug"": false, ""patent_count"": 0, ""routes"": [""CAPSULE, EXTENDED RELEASE;ORAL"", ""TABLET;ORAL""], ""trade_names"": [""VENLAFAXINE HYDROCHLORIDE""]}"
449585c694398d5a6002,VENLAFAXINE HYDROCHLORIDE,approved_small_molecule,ALKEM LABORATORIES LTD,,0.0,approved,[],28.02,"[""FDA-listed marketed product"", ""generic application"", ""no unexpired listed patent/exclusivity found"", ""high listed competition (28 applicants)""]",FDA Orange Book,214127,https://www.fda.gov/drugs/drug-approvals-and-databases/orange-book-data-files,,,,"{""applicant_count_for_ingredient"": 28, ""application_types"": [""A""], ""is_reference_drug"": false, ""patent_count"": 0, ""routes"": [""TABLET, EXTENDED RELEASE;ORAL""], ""trade_names"": [""VENLAFAXINE HYDROCHLORIDE""]}"
0561d3328838611d8611,VENLAFAXINE HYDROCHLORIDE,approved_small_molecule,ANNORA PHARMA PRIVATE LTD,,0.0,approved,[],27.47,"[""FDA-listed marketed product"", ""generic application"", ""no unexpired listed patent/exclusivity found"", ""high listed competition (28 applicants)""]",FDA Orange Book,212277,https://www.fda.gov/drugs/drug-approvals-and-databases/orange-book-data-files,,,,"{""applicant_count_for_ingredient"": 28, ""application_types"": [""A""], ""is_reference_drug"": false, ""patent_count"": 0, ""routes"": [""CAPSULE, EXTENDED RELEASE;ORAL""], ""trade_names"": [""VENLAFAXINE HYDROCHLORIDE""]}"
cc9398c58ef6a3e45225,VENLAFAXINE HYDROCHLORIDE,approved_small_molecule,ASCENT PHARMACEUTICALS INC,,0.0,approved,[],28.02,"[""FDA-listed marketed product"", ""generic application"", ""no unexpired listed patent/exclusivity found"", ""high listed competition (28 applicants)""]",FDA Orange Book,214419,https://www.fda.gov/drugs/drug-approvals-and-databases/orange-book-data-files,,,,"{""applicant_count_for_ingredient"": 28, ""application_types"": [""A""], ""is_reference_drug"": false, ""patent_count"": 0, ""routes"": [""TABLET, EXTENDED RELEASE;ORAL""], ""trade_names"": [""VENLAFAXINE HYDROCHLORIDE""]}"
3d3f28073a8930cb8519,VENLAFAXINE HYDROCHLORIDE,approved_small_molecule,AUROBINDO PHARMA LIMITED,,0.0,approved,[],27.47,"[""FDA-listed marketed product"", ""generic application"", ""no unexpired listed patent/exclusivity found"", ""high listed competition (28 applicants)""]",FDA Orange Book,200834,https://www.fda.gov/drugs/drug-approvals-and-databases/orange-book-data-files,,,,"{""applicant_count_for_ingredient"": 28, ""application_types"": [""A""], ""is_reference_drug"": false, ""patent_count"": 0, ""routes"": [""CAPSULE, EXTENDED RELEASE;ORAL""], ""trade_names"": [""VENLAFAXINE HYDROCHLORIDE""]}"
75897bbb15b85dc9626a,VENLAFAXINE HYDROCHLORIDE,approved_small_molecule,AUROBINDO PHARMA LTD,,0.0,approved,[],28.48,"[""FDA-listed marketed product"", ""generic application"", ""no unexpired listed patent/exclusivity found"", ""high listed competition (28 applicants)""]",FDA Orange Book,090555,https://www.fda.gov/drugs/drug-approvals-and-databases/orange-book-data-files,,,,"{""applicant_count_for_ingredient"": 28, ""application_types"": [""A""], ""is_reference_drug"": false, ""patent_count"": 0, ""routes"": [""TABLET;ORAL""], ""trade_names"": [""VENLAFAXINE HYDROCHLORIDE""]}"
b7156081fe1d47aca2d6,VENLAFAXINE HYDROCHLORIDE,approved_small_molecule,CADILA PHARMACEUTICALS LTD,,0.0,approved,[],29.49,"[""FDA-listed marketed product"", ""generic application"", ""no unexpired listed patent/exclusivity found"", ""high listed competition (28 applicants)""]",FDA Orange Book,"206250,211323",https://www.fda.gov/drugs/drug-approvals-and-databases/orange-book-data-files,,,,"{""applicant_count_for_ingredient"": 28, ""application_types"": [""A""], ""is_reference_drug"": false, ""patent_count"": 0, ""routes"": [""TABLET, EXTENDED RELEASE;ORAL"", ""TABLET;ORAL""], ""trade_names"": [""VENLAFAXINE HYDROCHLORIDE""]}"
1a88abe3f8ae653a937f,VENLAFAXINE HYDROCHLORIDE,approved_small_molecule,DEXCEL PHARMA TECHNOLOGIES LTD,,0.0,approved,[],26.75,"[""FDA-listed marketed product"", ""generic application"", ""no unexpired listed patent/exclusivity found"", ""high listed competition (28 applicants)""]",FDA Orange Book,209193,https://www.fda.gov/drugs/drug-approvals-and-databases/orange-book-data-files,,,,"{""applicant_count_for_ingredient"": 28, ""application_types"": [""A""], ""is_reference_drug"": false, ""patent_count"": 0, ""routes"": [""TABLET, EXTENDED RELEASE;ORAL""], ""trade_names"": [""VENLAFAXINE HYDROCHLORIDE""]}"
2aff0795398631e692ec,VENLAFAXINE HYDROCHLORIDE,approved_small_molecule,DR REDDYS LABORATORIES LTD,,0.0,approved,[],29.49,"[""FDA-listed marketed product"", ""generic application"", ""no unexpired listed patent/exclusivity found"", ""high listed competition (28 applicants)""]",FDA Orange Book,"078301,078421",https://www.fda.gov/drugs/drug-approvals-and-databases/orange-book-data-files,,,,"{""applicant_count_for_ingredient"": 28, ""application_types"": [""A""], ""is_reference_drug"": false, ""patent_count"": 0, ""routes"": [""CAPSULE, EXTENDED RELEASE;ORAL"", ""TABLET;ORAL""], ""trade_names"": [""VENLAFAXINE HYDROCHLORIDE""]}"
28e49597df8193a03936,VENLAFAXINE HYDROCHLORIDE,approved_small_molecule,GRANULES INDIA LTD,,0.0,approved,[],27.47,"[""FDA-listed marketed product"", ""generic application"", ""no unexpired listed patent/exclusivity found"", ""high listed competition (28 applicants)""]",FDA Orange Book,217390,https://www.fda.gov/drugs/drug-approvals-and-databases/orange-book-data-files,,,,"{""applicant_count_for_ingredient"": 28, ""application_types"": [""A""], ""is_reference_drug"": false, ""patent_count"": 0, ""routes"": [""CAPSULE, EXTENDED RELEASE;ORAL""], ""trade_names"": [""VENLAFAXINE HYDROCHLORIDE""]}"
d4593862ab4afc4b725e,VENLAFAXINE HYDROCHLORIDE,approved_small_molecule,HERITAGE PHARMACEUTICALS INC DBA AVET PHARMACEUTICALS INC,,0.0,approved,[],28.48,"[""FDA-listed marketed product"", ""generic application"", ""no unexpired listed patent/exclusivity found"", ""high listed competition (28 applicants)""]",FDA Orange Book,078554,https://www.fda.gov/drugs/drug-approvals-and-databases/orange-book-data-files,,,,"{""applicant_count_for_ingredient"": 28, ""application_types"": [""A""], ""is_reference_drug"": false, ""patent_count"": 0, ""routes"": [""TABLET;ORAL""], ""trade_names"": [""VENLAFAXINE HYDROCHLORIDE""]}"
6e5c21554d09cd5d1f62,VENLAFAXINE HYDROCHLORIDE,approved_small_molecule,INVENTIA HEALTHCARE PRIVATE LTD,,0.0,approved,[],27.47,"[""FDA-listed marketed product"", ""generic application"", ""no unexpired listed patent/exclusivity found"", ""high listed competition (28 applicants)""]",FDA Orange Book,203332,https://www.fda.gov/drugs/drug-approvals-and-databases/orange-book-data-files,,,,"{""applicant_count_for_ingredient"": 28, ""application_types"": [""A""], ""is_reference_drug"": false, ""patent_count"": 0, ""routes"": [""CAPSULE, EXTENDED RELEASE;ORAL""], ""trade_names"": [""VENLAFAXINE HYDROCHLORIDE""]}"
e6b73223522b2d83a351,VENLAFAXINE HYDROCHLORIDE,approved_small_molecule,MACLEODS PHARMACEUTICALS LTD,,0.0,approved,[],27.47,"[""FDA-listed marketed product"", ""generic application"", ""no unexpired listed patent/exclusivity found"", ""high listed competition (28 applicants)""]",FDA Orange Book,204889,https://www.fda.gov/drugs/drug-approvals-and-databases/orange-book-data-files,,,,"{""applicant_count_for_ingredient"": 28, ""application_types"": [""A""], ""is_reference_drug"": false, ""patent_count"": 0, ""routes"": [""CAPSULE, EXTENDED RELEASE;ORAL""], ""trade_names"": [""VENLAFAXINE HYDROCHLORIDE""]}"
7e7beabe9b5ff3d17c7a,VENLAFAXINE HYDROCHLORIDE,approved_small_molecule,MPP PHARMA LLC,,0.0,approved,[],26.75,"[""FDA-listed marketed product"", ""generic application"", ""no unexpired listed patent/exclusivity found"", ""high listed competition (28 applicants)""]",FDA Orange Book,205468,https://www.fda.gov/drugs/drug-approvals-and-databases/orange-book-data-files,,,,"{""applicant_count_for_ingredient"": 28, ""application_types"": [""A""], ""is_reference_drug"": false, ""patent_count"": 0, ""routes"": [""TABLET, EXTENDED RELEASE;ORAL""], ""trade_names"": [""VENLAFAXINE HYDROCHLORIDE""]}"
85c5b1845931134dcce4,VENLAFAXINE HYDROCHLORIDE,approved_small_molecule,ORBION PHARMACEUTICALS PRIVATE LTD,,0.0,approved,[],27.47,"[""FDA-listed marketed product"", ""generic application"", ""no unexpired listed patent/exclusivity found"", ""high listed competition (28 applicants)""]",FDA Orange Book,091123,https://www.fda.gov/drugs/drug-approvals-and-databases/orange-book-data-files,,,,"{""applicant_count_for_ingredient"": 28, ""application_types"": [""A""], ""is_reference_drug"": false, ""patent_count"": 0, ""routes"": [""CAPSULE, EXTENDED RELEASE;ORAL""], ""trade_names"": [""VENLAFAXINE HYDROCHLORIDE""]}"
90e2ce0c6a94bc2d2122,VENLAFAXINE HYDROCHLORIDE,approved_small_molecule,OSMOTICA PHARMACEUTICAL US LLC,,0.0,approved,[],46.02,"[""FDA-listed marketed product"", ""innovator/reference application"", ""no unexpired listed patent/exclusivity found"", ""high listed competition (28 applicants)""]",FDA Orange Book,022104,https://www.fda.gov/drugs/drug-approvals-and-databases/orange-book-data-files,,,,"{""applicant_count_for_ingredient"": 28, ""application_types"": [""N""], ""is_reference_drug"": true, ""patent_count"": 0, ""routes"": [""TABLET, EXTENDED RELEASE;ORAL""], ""trade_names"": [""VENLAFAXINE HYDROCHLORIDE""]}"
915a9ee2ec1c742ff169,VENLAFAXINE HYDROCHLORIDE,approved_small_molecule,PLATINUM PHARMACEUTICALS,,0.0,approved,[],27.47,"[""FDA-listed marketed product"", ""generic application"", ""no unexpired listed patent/exclusivity found"", ""high listed competition (28 applicants)""]",FDA Orange Book,201272,https://www.fda.gov/drugs/drug-approvals-and-databases/orange-book-data-files,,,,"{""applicant_count_for_ingredient"": 28, ""application_types"": [""A""], ""is_reference_drug"": false, ""patent_count"": 0, ""routes"": [""CAPSULE, EXTENDED RELEASE;ORAL""], ""trade_names"": [""VENLAFAXINE HYDROCHLORIDE""]}"
42b4855edf3a1f15c84d,VENLAFAXINE HYDROCHLORIDE,approved_small_molecule,SCIEGEN PHARMACEUTICALS INC,,0.0,approved,[],27.47,"[""FDA-listed marketed product"", ""generic application"", ""no unexpired listed patent/exclusivity found"", ""high listed competition (28 applicants)""]",FDA Orange Book,078865,https://www.fda.gov/drugs/drug-approvals-and-databases/orange-book-data-files,,,,"{""applicant_count_for_ingredient"": 28, ""application_types"": [""A""], ""is_reference_drug"": false, ""patent_count"": 0, ""routes"": [""CAPSULE, EXTENDED RELEASE;ORAL""], ""trade_names"": [""VENLAFAXINE HYDROCHLORIDE""]}"
cab9ea09fefd0c5bb72d,VENLAFAXINE HYDROCHLORIDE,approved_small_molecule,SOMERSET THERAPEUTICS LLC,,0.0,approved,[],26.75,"[""FDA-listed marketed product"", ""generic application"", ""no unexpired listed patent/exclusivity found"", ""high listed competition (28 applicants)""]",FDA Orange Book,214609,https://www.fda.gov/drugs/drug-approvals-and-databases/orange-book-data-files,,,,"{""applicant_count_for_ingredient"": 28, ""application_types"": [""A""], ""is_reference_drug"": false, ""patent_count"": 0, ""routes"": [""TABLET, EXTENDED RELEASE;ORAL""], ""trade_names"": [""VENLAFAXINE HYDROCHLORIDE""]}"
6cc3257fc96143167965,VENLAFAXINE HYDROCHLORIDE,approved_small_molecule,SUN PHARMACEUTICAL INDUSTRIES INC,,0.0,approved,[],28.48,"[""FDA-listed marketed product"", ""generic application"", ""no unexpired listed patent/exclusivity found"", ""high listed competition (28 applicants)""]",FDA Orange Book,078627,https://www.fda.gov/drugs/drug-approvals-and-databases/orange-book-data-files,,,,"{""applicant_count_for_ingredient"": 28, ""application_types"": [""A""], ""is_reference_drug"": false, ""patent_count"": 0, ""routes"": [""TABLET;ORAL""], ""trade_names"": [""VENLAFAXINE HYDROCHLORIDE""]}"
68b9014bda84a18b42d7,VENLAFAXINE HYDROCHLORIDE,approved_small_molecule,TEVA PHARMACEUTICALS USA INC,,0.0,approved,[],29.49,"[""FDA-listed marketed product"", ""generic application"", ""no unexpired listed patent/exclusivity found"", ""high listed competition (28 applicants)""]",FDA Orange Book,"076565,076690",https://www.fda.gov/drugs/drug-approvals-and-databases/orange-book-data-files,,,,"{""applicant_count_for_ingredient"": 28, ""application_types"": [""A""], ""is_reference_drug"": false, ""patent_count"": 0, ""routes"": [""CAPSULE, EXTENDED RELEASE;ORAL"", ""TABLET;ORAL""], ""trade_names"": [""VENLAFAXINE HYDROCHLORIDE""]}"
4e8620e693640dcee1f9,VENLAFAXINE HYDROCHLORIDE,approved_small_molecule,UNIQUE PHARMACEUTICAL LABORATORIES A DIV OF JB CHEMICALS AND PHARMACEUTICALS LTD,,0.0,approved,[],28.02,"[""FDA-listed marketed product"", ""generic application"", ""no unexpired listed patent/exclusivity found"", ""high listed competition (28 applicants)""]",FDA Orange Book,216044,https://www.fda.gov/drugs/drug-approvals-and-databases/orange-book-data-files,,,,"{""applicant_count_for_ingredient"": 28, ""application_types"": [""A""], ""is_reference_drug"": false, ""patent_count"": 0, ""routes"": [""TABLET, EXTENDED RELEASE;ORAL""], ""trade_names"": [""VENLAFAXINE HYDROCHLORIDE""]}"
0b425c0f87b853527259,VENLAFAXINE HYDROCHLORIDE,approved_small_molecule,UPJOHN US 2 LLC,,0.0,approved,[],45.47,"[""FDA-listed marketed product"", ""innovator/reference application"", ""no unexpired listed patent/exclusivity found"", ""high listed competition (28 applicants)""]",FDA Orange Book,020699,https://www.fda.gov/drugs/drug-approvals-and-databases/orange-book-data-files,,,,"{""applicant_count_for_ingredient"": 28, ""application_types"": [""N""], ""is_reference_drug"": true, ""patent_count"": 0, ""routes"": [""CAPSULE, EXTENDED RELEASE;ORAL""], ""trade_names"": [""EFFEXOR XR""]}"
5805e571b09f0b85b425,VENLAFAXINE HYDROCHLORIDE,approved_small_molecule,YAOPHARMA CO LTD,,0.0,approved,[],28.48,"[""FDA-listed marketed product"", ""generic application"", ""no unexpired listed patent/exclusivity found"", ""high listed competition (28 applicants)""]",FDA Orange Book,202036,https://www.fda.gov/drugs/drug-approvals-and-databases/orange-book-data-files,,,,"{""applicant_count_for_ingredient"": 28, ""application_types"": [""A""], ""is_reference_drug"": false, ""patent_count"": 0, ""routes"": [""TABLET;ORAL""], ""trade_names"": [""VENLAFAXINE HYDROCHLORIDE""]}"
2912277d02b70a7b55bd,VENLAFAXINE HYDROCHLORIDE,approved_small_molecule,YICHANG HUMANWELL PHARMACEUTICAL CO LTD,,0.0,approved,[],27.47,"[""FDA-listed marketed product"", ""generic application"", ""no unexpired listed patent/exclusivity found"", ""high listed competition (28 applicants)""]",FDA Orange Book,214654,https://www.fda.gov/drugs/drug-approvals-and-databases/orange-book-data-files,,,,"{""applicant_count_for_ingredient"": 28, ""application_types"": [""A""], ""is_reference_drug"": false, ""patent_count"": 0, ""routes"": [""CAPSULE, EXTENDED RELEASE;ORAL""], ""trade_names"": [""VENLAFAXINE HYDROCHLORIDE""]}"
13bd28b997ed0f70e399,VENLAFAXINE HYDROCHLORIDE,approved_small_molecule,ZYDUS PHARMACEUTICALS USA INC,,0.0,approved,[],30.41,"[""FDA-listed marketed product"", ""generic application"", ""no unexpired listed patent/exclusivity found"", ""high listed competition (28 applicants)""]",FDA Orange Book,"077653,090174,215622",https://www.fda.gov/drugs/drug-approvals-and-databases/orange-book-data-files,,,,"{""applicant_count_for_ingredient"": 28, ""application_types"": [""A""], ""is_reference_drug"": false, ""patent_count"": 0, ""routes"": [""CAPSULE, EXTENDED RELEASE;ORAL"", ""TABLET, EXTENDED RELEASE;ORAL"", ""TABLET;ORAL""], ""trade_names"": [""VENLAFAXINE HYDROCHLORIDE""]}"
ba4714af3333aa7ae970,VEPDEGESTRANT,approved_small_molecule,RIGEL PHARMACEUTICALS INC,RIGL,1.0,approved,[],84.75,"[""FDA-listed marketed product"", ""innovator/reference application"", ""11.5 years of listed protection"", ""single listed applicant for ingredient""]",FDA Orange Book,219835,https://www.fda.gov/drugs/drug-approvals-and-databases/orange-book-data-files,,2038-01-30,2031-05-01,"{""applicant_count_for_ingredient"": 1, ""application_types"": [""N""], ""is_reference_drug"": true, ""patent_count"": 3, ""routes"": [""TABLET;ORAL""], ""trade_names"": [""VEPPANU""]}"
bbbe03f45cd3977755a4,VERAPAMIL HYDROCHLORIDE,approved_small_molecule,ASPIRO PHARMA LTD,,0.0,approved,[],25.73,"[""FDA-listed marketed product"", ""generic application"", ""no unexpired listed patent/exclusivity found"", ""high listed competition (20 applicants)""]",FDA Orange Book,218218,https://www.fda.gov/drugs/drug-approvals-and-databases/orange-book-data-files,,,,"{""applicant_count_for_ingredient"": 20, ""application_types"": [""A""], ""is_reference_drug"": false, ""patent_count"": 0, ""routes"": [""INJECTABLE;INJECTION""], ""trade_names"": [""VERAPAMIL HYDROCHLORIDE""]}"
b8f1ae096e9a9fb061c2,VERAPAMIL HYDROCHLORIDE,approved_small_molecule,AZURITY PHARMACEUTICALS INC,,0.0,approved,[],47.2,"[""FDA-listed marketed product"", ""innovator/reference application"", ""no unexpired listed patent/exclusivity found"", ""high listed competition (20 applicants)""]",FDA Orange Book,"019614,020943",https://www.fda.gov/drugs/drug-approvals-and-databases/orange-book-data-files,,,,"{""applicant_count_for_ingredient"": 20, ""application_types"": [""N""], ""is_reference_drug"": true, ""patent_count"": 0, ""routes"": [""CAPSULE, EXTENDED RELEASE;ORAL""], ""trade_names"": [""VERELAN"", ""VERELAN PM""]}"
62156b9f0931015716a8,VERAPAMIL HYDROCHLORIDE,approved_small_molecule,CADILA PHARMACEUTICALS LTD,,0.0,approved,[],27.47,"[""FDA-listed marketed product"", ""generic application"", ""no unexpired listed patent/exclusivity found"", ""high listed competition (20 applicants)""]",FDA Orange Book,206173,https://www.fda.gov/drugs/drug-approvals-and-databases/orange-book-data-files,,,,"{""applicant_count_for_ingredient"": 20, ""application_types"": [""A""], ""is_reference_drug"": false, ""patent_count"": 0, ""routes"": [""TABLET, EXTENDED RELEASE;ORAL""], ""trade_names"": [""VERAPAMIL HYDROCHLORIDE""]}"
3417f2fa2111a8f61afe,VERAPAMIL HYDROCHLORIDE,approved_small_molecule,CAPLIN STERILES LTD,,0.0,approved,[],26.75,"[""FDA-listed marketed product"", ""generic application"", ""no unexpired listed patent/exclusivity found"", ""high listed competition (20 applicants)""]",FDA Orange Book,213232,https://www.fda.gov/drugs/drug-approvals-and-databases/orange-book-data-files,,,,"{""applicant_count_for_ingredient"": 20, ""application_types"": [""A""], ""is_reference_drug"": false, ""patent_count"": 0, ""routes"": [""SOLUTION;INTRAVENOUS""], ""trade_names"": [""VERAPAMIL HYDROCHLORIDE""]}"
34c8a1a2569b8b463fa2,VERAPAMIL HYDROCHLORIDE,approved_small_molecule,EUGIA PHARMA SPECIALITIES LTD,,0.0,approved,[],25.73,"[""FDA-listed marketed product"", ""generic application"", ""no unexpired listed patent/exclusivity found"", ""high listed competition (20 applicants)""]",FDA Orange Book,212965,https://www.fda.gov/drugs/drug-approvals-and-databases/orange-book-data-files,,,,"{""applicant_count_for_ingredient"": 20, ""application_types"": [""A""], ""is_reference_drug"": false, ""patent_count"": 0, ""routes"": [""INJECTABLE;INJECTION""], ""trade_names"": [""VERAPAMIL HYDROCHLORIDE""]}"
1fec7ac024776535ba4d,VERAPAMIL HYDROCHLORIDE,approved_small_molecule,EXELA PHARMA SCIENCES LLC,,0.0,approved,[],43.73,"[""FDA-listed marketed product"", ""innovator/reference application"", ""no unexpired listed patent/exclusivity found"", ""high listed competition (20 applicants)""]",FDA Orange Book,018925,https://www.fda.gov/drugs/drug-approvals-and-databases/orange-book-data-files,,,,"{""applicant_count_for_ingredient"": 20, ""application_types"": [""N""], ""is_reference_drug"": false, ""patent_count"": 0, ""routes"": [""SOLUTION;INTRAVENOUS""], ""trade_names"": [""VERAPAMIL HYDROCHLORIDE""]}"
0eb51347a1e86a1621a2,VERAPAMIL HYDROCHLORIDE,approved_small_molecule,FRESENIUS KABI USA LLC,,0.0,approved,[],25.73,"[""FDA-listed marketed product"", ""generic application"", ""no unexpired listed patent/exclusivity found"", ""high listed competition (20 applicants)""]",FDA Orange Book,216471,https://www.fda.gov/drugs/drug-approvals-and-databases/orange-book-data-files,,,,"{""applicant_count_for_ingredient"": 20, ""application_types"": [""A""], ""is_reference_drug"": false, ""patent_count"": 0, ""routes"": [""INJECTABLE;INJECTION""], ""trade_names"": [""VERAPAMIL HYDROCHLORIDE""]}"
30c90f4b933aba115454,VERAPAMIL HYDROCHLORIDE,approved_small_molecule,GLAND PHARMA LTD,,0.0,approved,[],25.73,"[""FDA-listed marketed product"", ""generic application"", ""no unexpired listed patent/exclusivity found"", ""high listed competition (20 applicants)""]",FDA Orange Book,214361,https://www.fda.gov/drugs/drug-approvals-and-databases/orange-book-data-files,,,,"{""applicant_count_for_ingredient"": 20, ""application_types"": [""A""], ""is_reference_drug"": false, ""patent_count"": 0, ""routes"": [""INJECTABLE;INJECTION""], ""trade_names"": [""VERAPAMIL HYDROCHLORIDE""]}"
1c52b3a192278084cf8a,VERAPAMIL HYDROCHLORIDE,approved_small_molecule,GLENMARK PHARMACEUTICALS LTD,,0.0,approved,[],27.47,"[""FDA-listed marketed product"", ""generic application"", ""no unexpired listed patent/exclusivity found"", ""high listed competition (20 applicants)""]",FDA Orange Book,"078906,090700",https://www.fda.gov/drugs/drug-approvals-and-databases/orange-book-data-files,,,,"{""applicant_count_for_ingredient"": 20, ""application_types"": [""A""], ""is_reference_drug"": false, ""patent_count"": 0, ""routes"": [""TABLET, EXTENDED RELEASE;ORAL""], ""trade_names"": [""VERAPAMIL HYDROCHLORIDE""]}"
4cccdb6d842d9cc464c9,VERAPAMIL HYDROCHLORIDE,approved_small_molecule,HERITAGE PHARMACEUTICALS INC DBA AVET PHARMACEUTICALS INC,,0.0,approved,[],28.02,"[""FDA-listed marketed product"", ""generic application"", ""no unexpired listed patent/exclusivity found"", ""high listed competition (20 applicants)""]",FDA Orange Book,"071881,215829",https://www.fda.gov/drugs/drug-approvals-and-databases/orange-book-data-files,,,,"{""applicant_count_for_ingredient"": 20, ""application_types"": [""A""], ""is_reference_drug"": false, ""patent_count"": 0, ""routes"": [""INJECTABLE;INJECTION"", ""TABLET;ORAL""], ""trade_names"": [""VERAPAMIL HYDROCHLORIDE""]}"
b02d3cbcd94cd176b362,VERAPAMIL HYDROCHLORIDE,approved_small_molecule,HOSPIRA INC,,0.0,approved,[],27.47,"[""FDA-listed marketed product"", ""generic application"", ""no unexpired listed patent/exclusivity found"", ""high listed competition (20 applicants)""]",FDA Orange Book,"070737,070738",https://www.fda.gov/drugs/drug-approvals-and-databases/orange-book-data-files,,,,"{""applicant_count_for_ingredient"": 20, ""application_types"": [""A""], ""is_reference_drug"": false, ""patent_count"": 0, ""routes"": [""SOLUTION;INTRAVENOUS""], ""trade_names"": [""VERAPAMIL HYDROCHLORIDE""]}"
57db71798aecf6377833,VERAPAMIL HYDROCHLORIDE,approved_small_molecule,MANKIND PHARMA LTD,,0.0,approved,[],25.73,"[""FDA-listed marketed product"", ""generic application"", ""no unexpired listed patent/exclusivity found"", ""high listed competition (20 applicants)""]",FDA Orange Book,214653,https://www.fda.gov/drugs/drug-approvals-and-databases/orange-book-data-files,,,,"{""applicant_count_for_ingredient"": 20, ""application_types"": [""A""], ""is_reference_drug"": false, ""patent_count"": 0, ""routes"": [""INJECTABLE;INJECTION""], ""trade_names"": [""VERAPAMIL HYDROCHLORIDE""]}"
e9bd29da88a5be5bed6f,VERAPAMIL HYDROCHLORIDE,approved_small_molecule,MICRO LABS LTD,,0.0,approved,[],26.75,"[""FDA-listed marketed product"", ""generic application"", ""no unexpired listed patent/exclusivity found"", ""high listed competition (20 applicants)""]",FDA Orange Book,211370,https://www.fda.gov/drugs/drug-approvals-and-databases/orange-book-data-files,,,,"{""applicant_count_for_ingredient"": 20, ""application_types"": [""A""], ""is_reference_drug"": false, ""patent_count"": 0, ""routes"": [""SOLUTION;INTRAVENOUS""], ""trade_names"": [""VERAPAMIL HYDROCHLORIDE""]}"
ef97eb70cc46de8aa6f0,VERAPAMIL HYDROCHLORIDE,approved_small_molecule,MYLAN PHARMACEUTICALS INC,,0.0,approved,[],27.47,"[""FDA-listed marketed product"", ""generic application"", ""no unexpired listed patent/exclusivity found"", ""high listed competition (20 applicants)""]",FDA Orange Book,075138,https://www.fda.gov/drugs/drug-approvals-and-databases/orange-book-data-files,,,,"{""applicant_count_for_ingredient"": 20, ""application_types"": [""A""], ""is_reference_drug"": false, ""patent_count"": 0, ""routes"": [""CAPSULE, EXTENDED RELEASE;ORAL""], ""trade_names"": [""VERAPAMIL HYDROCHLORIDE""]}"
